name,brand,type,gender,shape,frame_material,color,price,description,rating,reviews_count
Ray-Ban Aviator Sunglasses 169,Ray-Ban,sunglasses,male,aviator,metal,gold,11147,"Золотые мужские очки формы авиаторы, металлическая оправа, UV400.",4.19,5729
Vogue Round Sunglasses 170,Vogue,sunglasses,male,round,acetate,silver,3362,"Серебристые мужские очки формы круглые, ацетатная оправа, UV400.",4.69,15625
Prada Cat-Eye Sunglasses 171,Prada,sunglasses,female,cat-eye,metal,blue,8905,"Синие женские очки формы кошачий глаз, металлическая оправа, UV400.",4.4,20175
Ray-Ban Cat-Eye Sunglasses 172,Ray-Ban,sunglasses,unisex,cat-eye,plastic,gold,12040,"Золотые унисекс очки формы кошачий глаз, пластиковая оправа, UV400.",4.96,2013
Prada Rectangular Sunglasses 173,Prada,sunglasses,female,rectangular,plastic,black,13171,"Черные женские очки формы прямоугольные, пластиковая оправа, UV400.",4.89,2428
Oakley Cat-Eye Sunglasses 174,Oakley,sunglasses,female,cat-eye,metal,brown,3567,"Коричневые женские очки формы кошачий глаз, металлическая оправа, UV400.",4.13,20764
Carrera Cat-Eye Sunglasses 175,Carrera,sunglasses,female,cat-eye,plastic,blue,8933,"Синие женские очки формы кошачий глаз, пластиковая оправа, UV400.",4.41,14116
Oakley Aviator Sunglasses 176,Oakley,sunglasses,unisex,aviator,acetate,blue,5022,"Синие унисекс очки формы авиаторы, ацетатная оправа, UV400.",4.32,29120
SOJOS Square Sunglasses 177,SOJOS,sunglasses,female,square,plastic,silver,8315,"Серебристые женские очки формы квадратные, пластиковая оправа, UV400.",4.68,10261
Guess Square Sunglasses 178,Guess,sunglasses,female,square,metal,gold,12752,"Золотые женские очки формы квадратные, металлическая оправа, UV400.",4.91,2219
Oakley Aviator Sunglasses 179,Oakley,sunglasses,male,aviator,metal,silver,13699,"Серебристые мужские очки формы авиаторы, металлическая оправа, UV400.",4.69,26620
Polaroid Aviator Sunglasses 180,Polaroid,sunglasses,unisex,aviator,acetate,blue,10702,"Синие унисекс очки формы авиаторы, ацетатная оправа, UV400.",4.2,4025
Guess Rectangular Sunglasses 181,Guess,sunglasses,female,rectangular,plastic,black,11337,"Черные женские очки формы прямоугольные, пластиковая оправа, UV400.",4.17,3414
SOJOS Rectangular Sunglasses 182,SOJOS,sunglasses,male,rectangular,metal,brown,7236,"Коричневые мужские очки формы прямоугольные, металлическая оправа, UV400.",4.81,12064
Oakley Cat-Eye Sunglasses 183,Oakley,sunglasses,female,cat-eye,plastic,brown,10690,"Коричневые женские очки формы кошачий глаз, пластиковая оправа, UV400.",4.97,26838
Ray-Ban Square Sunglasses 184,Ray-Ban,sunglasses,unisex,square,metal,black,5977,"Черные унисекс очки формы квадратные, металлическая оправа, UV400.",4.64,10144
Carrera Aviator Sunglasses 185,Carrera,sunglasses,female,aviator,metal,brown,10778,"Коричневые женские очки формы авиаторы, металлическая оправа, UV400.",4.59,2300
Polaroid Aviator Sunglasses 186,Polaroid,sunglasses,unisex,aviator,acetate,black,10191,"Черные унисекс очки формы авиаторы, ацетатная оправа, UV400.",4.06,13777
Prada Round Sunglasses 187,Prada,sunglasses,female,round,plastic,gold,13322,"Золотые женские очки формы круглые, пластиковая оправа, UV400.",4.19,18618
Oakley Round Sunglasses 188,Oakley,sunglasses,male,round,acetate,brown,2315,"Коричневые мужские очки формы круглые, ацетатная оправа, UV400.",4.61,8936
Prada Rectangular Sunglasses 189,Prada,sunglasses,unisex,rectangular,acetate,silver,8742,"Серебристые унисекс очки формы прямоугольные, ацетатная оправа, UV400.",4.3,7083
Oakley Rectangular Sunglasses 190,Oakley,sunglasses,female,rectangular,plastic,black,12611,"Черные женские очки формы прямоугольные, пластиковая оправа, UV400.",4.61,15965
Vogue Round Sunglasses 191,Vogue,sunglasses,male,round,acetate,silver,2397,"Серебристые мужские очки формы круглые, ацетатная оправа, UV400.",3.81,9896
SOJOS Square Sunglasses 192,SOJOS,sunglasses,male,square,plastic,gold,3465,"Золотые мужские очки формы квадратные, пластиковая оправа, UV400.",3.81,24498
Guess Round Sunglasses 193,Guess,sunglasses,male,round,acetate,silver,13028,"Серебристые мужские очки формы круглые, ацетатная оправа, UV400.",4.08,18328
Carrera Rectangular Sunglasses 194,Carrera,sunglasses,male,rectangular,plastic,black,1807,"Черные мужские очки формы прямоугольные, пластиковая оправа, UV400.",4.35,2571
Carrera Rectangular Sunglasses 195,Carrera,sunglasses,unisex,rectangular,plastic,blue,13124,"Синие унисекс очки формы прямоугольные, пластиковая оправа, UV400.",4.57,9506
Oakley Aviator Sunglasses 196,Oakley,sunglasses,female,aviator,metal,gold,14628,"Золотые женские очки формы авиаторы, металлическая оправа, UV400.",4.94,15096
Carrera Rectangular Sunglasses 197,Carrera,sunglasses,male,rectangular,metal,black,8638,"Черные мужские очки формы прямоугольные, металлическая оправа, UV400.",4.51,17189
Oakley Square Sunglasses 198,Oakley,sunglasses,female,square,metal,gold,6956,"Золотые женские очки формы квадратные, металлическая оправа, UV400.",4.73,2522
Oakley Cat-Eye Sunglasses 199,Oakley,sunglasses,unisex,cat-eye,plastic,brown,7252,"Коричневые унисекс очки формы кошачий глаз, пластиковая оправа, UV400.",4.67,26855
Polaroid Aviator Sunglasses 200,Polaroid,sunglasses,male,aviator,plastic,brown,4732,"Коричневые мужские очки формы авиаторы, пластиковая оправа, UV400.",4.01,5029
Oakley Rectangular Sunglasses 201,Oakley,sunglasses,male,rectangular,acetate,silver,13949,"Серебристые мужские очки формы прямоугольные, ацетатная оправа, UV400.",4.5,22339
Carrera Square Sunglasses 202,Carrera,sunglasses,unisex,square,plastic,brown,2618,"Коричневые унисекс очки формы квадратные, пластиковая оправа, UV400.",4.36,20709
Vogue Cat-Eye Sunglasses 203,Vogue,sunglasses,female,cat-eye,plastic,black,9812,"Черные женские очки формы кошачий глаз, пластиковая оправа, UV400.",3.89,15150
Prada Aviator Sunglasses 204,Prada,sunglasses,male,aviator,plastic,gold,2757,"Золотые мужские очки формы авиаторы, пластиковая оправа, UV400.",4.57,28046
Oakley Cat-Eye Sunglasses 205,Oakley,sunglasses,unisex,cat-eye,plastic,blue,9081,"Синие унисекс очки формы кошачий глаз, пластиковая оправа, UV400.",4.5,25966
Ray-Ban Cat-Eye Sunglasses 206,Ray-Ban,sunglasses,female,cat-eye,plastic,brown,11412,"Коричневые женские очки формы кошачий глаз, пластиковая оправа, UV400.",4.37,4963
Ray-Ban Aviator Sunglasses 207,Ray-Ban,sunglasses,female,aviator,acetate,gold,2881,"Золотые женские очки формы авиаторы, ацетатная оправа, UV400.",4.41,5674
Ray-Ban Rectangular Sunglasses 208,Ray-Ban,sunglasses,male,rectangular,acetate,silver,10064,"Серебристые мужские очки формы прямоугольные, ацетатная оправа, UV400.",4.53,11944
Carrera Rectangular Sunglasses 209,Carrera,sunglasses,female,rectangular,plastic,silver,12623,"Серебристые женские очки формы прямоугольные, пластиковая оправа, UV400.",4.52,25881
Carrera Square Sunglasses 210,Carrera,sunglasses,male,square,acetate,black,12614,"Черные мужские очки формы квадратные, ацетатная оправа, UV400.",4.26,8277
Polaroid Aviator Sunglasses 211,Polaroid,sunglasses,female,aviator,acetate,blue,3817,"Синие женские очки формы авиаторы, ацетатная оправа, UV400.",4.9,10185
Guess Cat-Eye Sunglasses 212,Guess,sunglasses,male,cat-eye,plastic,black,10657,"Черные мужские очки формы кошачий глаз, пластиковая оправа, UV400.",4.25,25961
Carrera Cat-Eye Sunglasses 213,Carrera,sunglasses,male,cat-eye,acetate,black,12484,"Черные мужские очки формы кошачий глаз, ацетатная оправа, UV400.",4.31,11876
